date,demand,price,promo_flag
2024-07-13,87.34116369828112,18.14718875172186,0
2024-07-14,93.56413863798751,17.845773647115006,0
2024-07-15,104.48324762336948,17.412761697277524,1
2024-07-16,93.8986928587986,17.980479482708454,0
2024-07-17,87.04740792600214,20.13549488458925,0
2024-07-18,100.05686300817538,19.282856736779404,0
2024-07-19,98.45604499293778,17.48714974576618,0
2024-07-20,90.95067272190732,18.68785928244935,0
2024-07-21,86.6935011981917,17.5048817818669,0
2024-07-22,103.99517711322375,16.749305888923026,1
2024-07-23,92.8045140852935,18.986308734131704,0
2024-07-24,87.41082262060033,19.09907427731484,1
2024-07-25,98.14935241899543,19.008141800838317,1
2024-07-26,92.4891673202826,17.795707800624342,0
2024-07-27,82.89743490870693,18.038479412798413,0
2024-07-28,91.31837145568964,18.7720124429265,0
2024-07-29,85.86828624776852,18.485696829878485,1
2024-07-30,99.90629864662009,17.857890022962362,0
2024-07-31,98.91314573830165,16.87784254390547,0
2024-08-01,94.62502505666079,18.26450015531361,1
2024-08-02,91.27138688239552,19.036907711388892,0
2024-08-03,68.80602331036235,17.215929368772674,0
2024-08-04,78.55940994706434,18.68530750534078,0
2024-08-05,93.18798339057945,18.439833356106956,1
2024-08-06,86.69249047049863,18.775018610585867,1
2024-08-07,92.71946681519583,18.872780399775205,0
2024-08-08,102.72089098148551,17.619927806459717,0
2024-08-09,77.07139024529904,16.88223247986804,0
2024-08-10,79.53003647540177,17.749284379453698,0
2024-08-11,87.86249268174815,18.887701854021607,0
2024-08-12,98.62080204381527,17.743096877179223,0
2024-08-13,75.7097282154101,17.621765340913885,0
2024-08-14,87.2418207889152,16.72021972646029,0
2024-08-15,99.5847662687653,19.57971804364075,0
2024-08-16,71.5692546124223,18.83847091314025,0
2024-08-17,74.30790807171411,18.794116785019813,0
2024-08-18,80.94499606658356,18.952680309423577,0
2024-08-19,79.95085248018479,18.64016668923472,0
2024-08-20,98.40247375138898,17.983636915856376,1
2024-08-21,85.62550550275586,18.048388716702238,0
2024-08-22,69.28762269552216,17.8376485083263,0
2024-08-23,95.4102861216322,20.287792603532,1
2024-08-24,78.47103162550249,18.625029625039552,0
2024-08-25,93.09597880911103,17.80955964691885,0
2024-08-26,77.69353867958633,18.553297419333024,0
2024-08-27,85.43999376070393,17.372504865714948,1
2024-08-28,86.68554329806352,19.38510537487138,0
2024-08-29,96.28843071163425,17.652944723354288,1
2024-08-30,85.60335151649309,18.58296834609797,0
2024-08-31,68.37237889992332,19.035182103794508,0
2024-09-01,86.00514914523957,18.490514835363996,0
2024-09-02,73.2752915071341,18.25857599345571,0
2024-09-03,83.28606244011624,18.191941667884812,0
2024-09-04,69.87333870210934,18.138447122490312,0
2024-09-05,92.69846113385081,17.722541208858,1
2024-09-06,74.54511616365669,17.824613256184236,0
2024-09-07,70.61225027672796,19.368172298920747,0
2024-09-08,86.46474664799732,18.097970693851874,0
2024-09-09,82.57367755265442,17.55646298449378,0
2024-09-10,75.62055866294818,17.772361922510793,0
2024-09-11,92.0392079243601,19.06599654455778,0
2024-09-12,76.80754902719862,18.726485306531583,0
2024-09-13,80.49824145915856,18.634563342585803,0
2024-09-14,90.30695124168288,17.980583040872165,1
2024-09-15,75.11826155568811,18.645589976138357,0
2024-09-16,83.77033468671816,17.67235110003948,0
2024-09-17,75.66501729010098,17.97980877492338,0
2024-09-18,76.57668240962298,18.963643589913396,0
2024-09-19,98.71386728551693,18.88752214313525,1
2024-09-20,79.4367805403009,17.40287212323936,1
2024-09-21,68.41379435328747,17.50427883767314,1
2024-09-22,92.56394415544835,18.275961722250727,0
2024-09-23,100.03734234098694,19.57020589973561,0
2024-09-24,76.37270889105706,16.657147868424804,0
2024-09-25,64.09818945302456,18.412566351656405,0
2024-09-26,77.09295015534906,17.089365334741483,0
2024-09-27,77.27687318396681,17.683035205179564,0
2024-09-28,86.04301496012127,17.899257265548606,1
2024-09-29,70.65697005087807,17.854693325250487,0
2024-09-30,84.20815596671706,17.764363248272634,0
2024-10-01,83.78124420756488,18.197465648301097,0
2024-10-02,67.64938500184772,17.763795546695537,0
2024-10-03,85.22357362876544,17.022334092116676,0
2024-10-04,96.08277143245584,18.81649569001822,0
2024-10-05,89.07418319733335,18.795197733719107,1
2024-10-06,77.04301878050836,18.867739448018135,0
2024-10-07,78.65461614686079,16.960912402988736,0
2024-10-08,84.76760994738984,18.43293452206732,0
2024-10-09,66.0609772541952,18.73488308464554,0
2024-10-10,81.28813677593868,17.369438345248334,0
2024-10-11,76.92181206925568,18.202038598545705,0
2024-10-12,94.90647069821618,18.101986683751708,0
2024-10-13,78.81465129944719,19.66902052685461,0
2024-10-14,93.64109178550774,19.735196829610057,0
2024-10-15,71.5637959807138,16.86441488533584,0
2024-10-16,85.19327458132523,20.19134160458239,0
2024-10-17,83.15760643288381,17.46431942307734,0
2024-10-18,73.76292548524361,18.981338635461942,0
2024-10-19,82.25303859119245,18.973498384690984,0
2024-10-20,98.65822294610994,17.400847818526554,1
2024-10-21,78.49754520686928,18.59231423507128,0
2024-10-22,67.68755423018338,18.11197300458715,0
2024-10-23,81.22366371659649,18.641764003705912,0
2024-10-24,74.2911894873272,18.3831378419045,0
2024-10-25,78.92371272698223,19.155971588296197,0
2024-10-26,89.16702158646632,18.259519634516852,1
2024-10-27,68.33716487883099,18.065200744458952,0
2024-10-28,69.2251063562436,19.076651386445743,0
2024-10-29,86.18018448533691,18.66441677188688,0
2024-10-30,78.3204163277577,18.785850715456707,0
2024-10-31,62.16791817084352,17.669030662193123,0
2024-11-01,89.15347312734902,17.36478977488122,0
2024-11-02,85.24761621164335,17.74712228539784,0
2024-11-03,77.55663329501857,17.704942891455527,0
2024-11-04,72.9369457842179,18.83085941492233,0
2024-11-05,90.36693210446641,18.982987240235243,0
2024-11-06,86.68902380033622,18.07839576837408,0
2024-11-07,103.17359649797906,19.34753521505948,0
2024-11-08,87.69759565466396,19.2978755150121,0
2024-11-09,87.6657081086806,18.39811913312043,0
2024-11-10,83.46128002145272,17.546186582765568,0
2024-11-11,91.56809076803508,19.464301319548433,0
2024-11-12,90.27623985605412,18.155486119177272,0
2024-11-13,95.53545960924183,18.30553215714478,0
2024-11-14,81.60153588498348,17.933215979514742,0
2024-11-15,82.5436077708128,17.49336773896224,0
2024-11-16,82.45300809167121,17.03058845574777,0
2024-11-17,92.87535842495856,18.71209465884583,0
2024-11-18,98.80312314571495,17.579379156882702,0
2024-11-19,83.41658368996,20.65402498319746,0
2024-11-20,83.9642189569556,17.33784113391002,0
2024-11-21,98.15397177315482,17.201094020014907,1
2024-11-22,85.95797303107942,18.615410972490753,0
2024-11-23,95.82689182281656,19.431050783173834,0
2024-11-24,70.48624793583232,18.259571725554576,0
2024-11-25,82.18035415558882,18.66599393614982,0
2024-11-26,82.83163420248606,16.733662066033034,0
2024-11-27,70.82844563755842,17.66679076344659,0
2024-11-28,81.9857890142836,17.350207416689948,0
2024-11-29,90.68043892592159,16.693363320041694,1
2024-11-30,88.70274388680723,18.303284187219113,0
2024-12-01,99.52821613008253,16.415737902711655,0
2024-12-02,96.97983798815864,17.152543227130042,1
2024-12-03,83.01248481977376,17.780844964789264,0
2024-12-04,91.12477683548356,17.545871331239137,0
2024-12-05,100.29787712052213,18.528326801765655,0
2024-12-06,84.42345741883443,18.455964153521986,0
2024-12-07,85.27564114450895,18.926838996748366,0
2024-12-08,97.36012354932163,18.814006986170142,0
2024-12-09,91.45322021634014,19.125050231489105,0
2024-12-10,98.74135508214836,18.21116527999276,0
2024-12-11,93.79036767375536,18.455773520653338,0
2024-12-12,99.85291595086923,18.622510961535355,0
2024-12-13,86.30095059454911,18.32692535791282,0
2024-12-14,102.82867413608167,17.89614455206634,1
2024-12-15,93.58531673441261,17.948245972528184,0
2024-12-16,85.89080670484323,17.560453281336027,0
2024-12-17,83.45872109693148,18.552093463927864,0
2024-12-18,101.80256202211396,18.139887860731875,0
2024-12-19,93.86029094488377,17.68486099949059,0
2024-12-20,88.84222354995647,17.685904144540324,0
2024-12-21,96.60470562098378,17.247681017773772,0
2024-12-22,114.75297444550878,18.99937307298976,1
2024-12-23,79.83852179475929,18.27949413562543,0
2024-12-24,86.46772958278633,17.526659984341382,0
2024-12-25,91.41487451588915,18.864038199681612,0
2024-12-26,118.84513495901368,17.769140952164502,1
2024-12-27,101.77464732730797,17.092599498390214,0
2024-12-28,106.01114457922472,19.035077831375308,0
2024-12-29,91.11028041453521,17.78872240834711,0
2024-12-30,91.63444587471906,17.891580727832967,0
2024-12-31,104.53250973378171,18.251944016279342,0
2025-01-01,109.77546177060026,19.13337137823209,1
2025-01-02,114.0583427833679,18.23562983269305,1
2025-01-03,100.52602541703742,17.260606299083815,0
2025-01-04,104.61119834768343,18.655301603289743,0
2025-01-05,112.00924865398981,17.832508220590622,1
2025-01-06,117.32417306162804,19.731139177223575,1
2025-01-07,109.91522715354286,18.220204222401687,0
2025-01-08,90.85659948713113,16.433371601681067,0
2025-01-09,86.19302797055877,18.507591977724537,0
2025-01-10,112.5398260648416,19.777678233808185,0
2025-01-11,114.3813349429604,19.483036230836312,0
2025-01-12,105.06710584126569,19.687363431005252,1
2025-01-13,98.70474700771828,17.40709185169483,1
2025-01-14,114.72573388817659,18.95292191678142,1
2025-01-15,113.72877171312798,17.645904368210633,0
2025-01-16,121.00991933015662,18.40323151953354,0
2025-01-17,111.10502923442377,17.205738057008215,0
2025-01-18,104.34469092044023,17.708835388093828,0
2025-01-19,100.51534826116838,17.683702642109107,0
2025-01-20,108.0920683252475,18.943844224114095,0
2025-01-21,105.94440481244536,18.865875297335727,0
2025-01-22,100.55394761198293,18.447055783464656,0
2025-01-23,125.39831333177843,17.14556286555569,0
2025-01-24,123.6211070006965,17.97688845284022,0
2025-01-25,118.75726152068974,17.62960681364582,0
2025-01-26,102.62870866853561,18.922540605355593,0
2025-01-27,117.15974142918644,19.16964788225375,0
2025-01-28,123.75801669404022,19.072508468824704,1
2025-01-29,114.50004179594819,17.62352446446638,0
2025-01-30,121.27283313954976,16.036373502168416,0
2025-01-31,116.67138801993228,16.814730481495957,0
2025-02-01,117.81842603774567,19.365901582465767,0
2025-02-02,117.30035369774366,17.90789604854414,0
2025-02-03,115.23503752736922,17.62862030538791,0
2025-02-04,98.54014608810886,19.54362823474899,0
2025-02-05,113.77497408836044,19.24192795639066,0
2025-02-06,108.94999806842229,18.24965897753583,0
2025-02-07,103.45080974118234,17.99567752714882,0
2025-02-08,127.4304679232239,18.1250190297495,0
2025-02-09,128.09060874488918,18.412730238709976,0
2025-02-10,125.41135602306454,19.511337825055687,0
2025-02-11,116.85439969969255,18.56957393938978,0
2025-02-12,125.88887334428013,18.812723226431313,0
2025-02-13,115.44748078928795,19.167616087256135,0
2025-02-14,117.23654475621518,17.296759199180467,0
2025-02-15,107.12536148193962,18.836689513979234,0
2025-02-16,119.30381120190896,17.997444996270712,0
2025-02-17,116.86142788667505,16.220523843381788,0
2025-02-18,114.2032248192554,16.53116436641135,1
2025-02-19,116.45653927503847,17.419505910785052,0
2025-02-20,116.4654600268243,18.659278582874066,0
2025-02-21,139.71640635457263,18.325639652272237,1
2025-02-22,124.71761976324282,18.38239336574053,0
2025-02-23,117.87878527622526,19.795954786149352,0
2025-02-24,119.99607965855589,17.220228308112148,0
2025-02-25,118.57323009088186,18.213853316653022,0
2025-02-26,116.80510064895178,18.479648418251053,0
2025-02-27,109.97295053358324,17.64738150676933,0
2025-02-28,125.6229268096951,18.259361396066353,1
2025-03-01,113.05649311229595,16.95704053273252,0
2025-03-02,109.21160278320674,19.365224973820023,0
2025-03-03,123.48760861926513,17.692308357975655,0
2025-03-04,122.70646747833314,19.8630201318228,0
2025-03-05,105.45596683824633,18.212220540866035,0
2025-03-06,118.93614029308384,19.060942852319346,0
2025-03-07,128.0458873432521,18.196157704807078,0
2025-03-08,128.71134967487723,18.214504934191577,0
2025-03-09,128.59612049741457,17.772176533422392,0
2025-03-10,120.8471393267956,18.33499914349302,0
2025-03-11,113.9163819527053,18.494398955531235,0
2025-03-12,112.14253053997341,17.61289319286786,0
2025-03-13,123.69876698654569,18.140564467312092,0
2025-03-14,124.10037060082439,17.75282090715431,0
2025-03-15,131.48334542467865,20.08093125569187,0
2025-03-16,130.09743288018268,18.169715384070702,0
2025-03-17,120.3469695008477,19.47798572135725,0
2025-03-18,111.55263140614319,18.08560213535385,0
2025-03-19,119.04915632736123,18.449830113227925,0
2025-03-20,123.42981638859735,17.185608742683783,0
2025-03-21,120.15946344231695,17.885341926505706,0
2025-03-22,117.23132347042059,18.4117277366314,0
2025-03-23,123.95006736763892,19.512403064767895,0
2025-03-24,117.96198797046216,18.421486222141016,0
2025-03-25,117.02991551855565,19.3511762889544,0
2025-03-26,132.60098081230655,18.757083288162335,1
2025-03-27,118.94243928190993,19.54672107157175,0
2025-03-28,132.15433457398993,18.197866226155956,1
2025-03-29,124.42434060592826,20.157578168521443,0
2025-03-30,121.15456821606105,17.8573830376687,1
2025-03-31,126.4454410486745,17.632830532641865,1
2025-04-01,133.8170303140555,17.278257720248774,0
2025-04-02,113.03169707122046,20.111419737246457,0
2025-04-03,113.4026900219829,18.902458058094318,1
2025-04-04,115.4428330857606,17.97990341329575,1
2025-04-05,130.5662227899212,19.246718157498794,1
2025-04-06,122.570516259345,18.797953748094226,0
2025-04-07,121.366219378613,19.821001977100472,0
2025-04-08,131.9986556167763,17.010133733808072,0
2025-04-09,100.87460581504558,18.036411913348594,0
2025-04-10,125.39102280009341,17.878982892845737,0
2025-04-11,134.6754686137052,16.67035385887312,0
2025-04-12,113.11628492046594,19.097861763823758,0
2025-04-13,119.04882173859065,18.033582755357312,0
2025-04-14,116.00707567481841,18.84190496398925,0
2025-04-15,114.81259556396101,20.13831754746369,0
2025-04-16,119.28865962029695,17.968205046537914,0
2025-04-17,133.24429324075902,17.914177613874276,0
2025-04-18,136.44344974364608,18.346331335779198,0
2025-04-19,118.97110613228773,19.04149788238673,0
2025-04-20,136.80771331275918,17.79862957975188,0
2025-04-21,129.75483468368537,17.747530722294297,1
2025-04-22,135.39715513951728,19.098351416193093,0
2025-04-23,120.51308942353165,18.55581145907043,0
2025-04-24,122.19427705223102,16.61741738959614,0
2025-04-25,123.95046830233053,17.273186560424712,0
2025-04-26,146.3329220368246,19.454788691061765,0
2025-04-27,135.582400645252,18.57564262646305,1
2025-04-28,114.97866957508646,17.6446432551702,0
2025-04-29,128.24812941479672,18.118372274212014,0
2025-04-30,125.45558378279598,18.265589338241334,1
2025-05-01,116.28112491097676,18.843886688224128,0
2025-05-02,135.3116534401351,17.16898928411297,1
2025-05-03,120.13012809716578,17.583140689063633,0
2025-05-04,121.9435884631557,18.474564603890713,0
2025-05-05,127.65539136329508,18.17663233560364,1
2025-05-06,122.05974898732167,18.714287346109366,0
2025-05-07,122.58548820840753,17.27349408211232,0
2025-05-08,111.50386346477558,18.543102941017057,1
2025-05-09,124.1412386245286,19.130966895501977,0
2025-05-10,110.7568417429319,18.647454837719426,0
2025-05-11,106.87428774286553,18.36958939180927,0
2025-05-12,117.74048230494141,18.181893117947226,0
2025-05-13,118.67018457715581,17.5910190777828,0
2025-05-14,112.23639090039367,18.201601126048168,0
2025-05-15,124.21440594307354,19.267264682304322,0
2025-05-16,106.60613694255198,18.164577194719897,0
2025-05-17,113.8611222119631,17.548256808521273,0
2025-05-18,112.20663145827557,17.866602328987693,0
2025-05-19,116.27777002682562,18.421380237820745,0
2025-05-20,118.6421915614486,17.962188802255323,0
2025-05-21,108.10498354719337,18.64954262645051,0
2025-05-22,129.7153556843811,18.679875008599225,1
2025-05-23,116.17427523859428,18.97308654432372,0
2025-05-24,100.28012197277128,19.401047577812026,0
2025-05-25,107.48874974132224,19.059186979497888,1
2025-05-26,114.79715070241495,17.51540874868163,0
2025-05-27,112.86270681579566,17.540272442738985,0
2025-05-28,113.53442433960649,18.20278281883214,0
2025-05-29,113.86594911857132,17.902759714208468,0
2025-05-30,115.61907967932011,17.353338618431245,0
2025-05-31,121.11744469910346,17.910946564661604,0
2025-06-01,104.36599706157506,17.88498965310477,0
2025-06-02,103.5946813989675,17.727421808191036,0
2025-06-03,103.93659929037821,18.012568411075996,0
2025-06-04,114.70446720751883,19.208260680254664,0
2025-06-05,122.05995471618147,18.42519043299939,0
2025-06-06,108.354291293475,20.243547260844377,0
2025-06-07,91.49352042303518,18.40280654881572,0
2025-06-08,97.57486263224634,18.0346473808502,0
2025-06-09,104.23986552171122,18.270306306123892,0
2025-06-10,106.13744351463363,18.47249358275483,0
2025-06-11,107.02513723537685,18.615803165736853,0
2025-06-12,110.29181862833795,19.92926906068722,0
2025-06-13,107.17817017213697,17.591943628017944,0
2025-06-14,117.75397326981707,18.955736846542187,0
2025-06-15,103.63647505853339,18.435000478091297,0
2025-06-16,101.82976617875582,17.012221805943508,0
2025-06-17,112.24144791778241,18.885959025675813,0
2025-06-18,95.8059768452033,19.283798848643123,0
2025-06-19,110.88795195135596,17.584258876978055,0
2025-06-20,108.2688832656817,18.26315290568642,0
2025-06-21,105.9457917951659,16.890316590393837,0
2025-06-22,119.50734911596446,17.26385483225253,0
2025-06-23,101.49832437603978,19.109623662093803,0
2025-06-24,122.63234891324429,17.89836679519405,0
2025-06-25,112.01972854860912,17.384757620049566,1
2025-06-26,95.27960343658219,18.45566829156674,0
2025-06-27,105.72708623262791,17.85447005485518,0
2025-06-28,96.2293039447657,17.896042673779572,0
2025-06-29,98.49639787758264,18.86446082053992,0
2025-06-30,107.35763520466662,17.34391331285252,0
2025-07-01,108.29679664697481,17.549307829854534,0
2025-07-02,106.54551846019214,18.397163993719097,1
2025-07-03,119.09287235582853,19.049727832598563,1
2025-07-04,112.1246174040785,19.265028241191878,0
2025-07-05,114.0261485051905,17.7427506237107,0
2025-07-06,106.4425776723365,19.025001573535718,0
2025-07-07,112.7866947003416,17.648086165223674,0
2025-07-08,86.50543243377365,19.73666747752544,0
2025-07-09,106.68178406192067,17.368983179664216,1
2025-07-10,93.96297401101509,19.339083048633384,0
2025-07-11,101.5276666302488,17.751411114545018,0
2025-07-12,95.67807453191489,19.887497163835683,0
2025-07-13,98.5972794685306,18.75025658308199,0
2025-07-14,114.66198073283648,17.46468677647342,0
2025-07-15,105.92612822402474,17.860009216365995,1
2025-07-16,102.27489492790303,18.903044964178992,0
2025-07-17,96.78853550604597,19.12051553409245,0
2025-07-18,98.93609279967036,18.22212752662043,0
2025-07-19,106.06387705801879,18.314726624770774,1
2025-07-20,101.28945170906871,18.885982426115252,0
2025-07-21,106.71429063988678,18.385038741608653,0
2025-07-22,110.26190572741196,17.2450961125293,0
2025-07-23,99.25268604067804,17.629820780287858,0
2025-07-24,109.18721578420553,18.468595954521334,1
2025-07-25,86.96127839338614,19.253185933198154,0
2025-07-26,103.16486688436264,19.573885939329635,1
2025-07-27,103.09230891967766,18.90502353661716,0
2025-07-28,102.20237342032729,18.511532608829093,0
2025-07-29,104.67474399219121,18.881051108785982,1
2025-07-30,101.78296152306633,17.748899319834514,0
2025-07-31,98.33067952977676,18.160015231793427,0
2025-08-01,111.72261379715907,17.62359542292842,1
2025-08-02,96.15362543533986,17.28420591143383,0
2025-08-03,90.71481251219309,18.550339209308962,0
2025-08-04,103.97192128465116,18.432210645267794,1
2025-08-05,69.56845974497425,18.834221987607208,0
2025-08-06,95.8076405329939,18.72128946471396,0
2025-08-07,63.291992352432274,18.478815417059092,0
2025-08-08,78.42981147625822,18.730293332542043,0
2025-08-09,95.57345680826134,18.25115352301802,0
2025-08-10,95.5249784062177,18.615913116177918,0
2025-08-11,82.15447549414928,17.704984477850914,0
2025-08-12,85.51005652078678,18.581964740511307,0
2025-08-13,101.9280506246424,18.821234148228807,0
2025-08-14,86.85229075787828,17.751054857542236,0
2025-08-15,108.43273796148435,18.328565679194277,0
2025-08-16,90.24296897244571,17.788517992296512,0
2025-08-17,93.29575114153093,17.86649464278711,0
2025-08-18,102.74384410625916,17.388056515918276,0
2025-08-19,98.63877671257544,19.300919940133245,1
2025-08-20,81.35791160383344,19.141148139776035,0
2025-08-21,88.28940813063483,18.71884708338187,0
2025-08-22,96.67743328313843,19.866956761555052,1
2025-08-23,77.84406968081316,18.138103442745287,0
2025-08-24,86.51968615362114,20.715209932088506,0
2025-08-25,82.43786432160165,18.108076467709424,0
2025-08-26,95.58410102858114,18.49455468140481,0
2025-08-27,88.28481101900385,17.972477668847834,0
2025-08-28,85.5691244184467,18.588860448048244,0
2025-08-29,86.81056340795811,18.959791942308996,0
2025-08-30,89.27853275225277,18.200466885557532,0
2025-08-31,100.26667103652,19.713275877694095,1
2025-09-01,79.17817579645852,18.48351942770677,0
2025-09-02,78.69205485955911,18.50888830888816,0
2025-09-03,95.71628727063039,17.565601844389025,0
2025-09-04,91.43951920766399,18.627899259640305,1
2025-09-05,75.26814721273135,18.186178223352506,0
2025-09-06,90.0234090731805,17.80710821653017,0
2025-09-07,90.05528592707361,17.67282047348131,0
2025-09-08,73.98346349808449,20.431710703805347,0
2025-09-09,87.95137510294927,18.083818199856772,0
2025-09-10,91.89203781351839,17.129311663374985,0
2025-09-11,88.8998687458417,17.736622832213943,0
2025-09-12,98.86362026984774,18.25424572841903,1
2025-09-13,74.48222728266508,18.73313362609319,0
2025-09-14,88.27896490022364,18.73993721738025,0
2025-09-15,83.12963095295343,18.83769164142122,0
2025-09-16,81.61392306972155,17.780811754690138,0
2025-09-17,92.37208094277658,18.569352354801236,0
2025-09-18,97.17898507274649,17.596452428711537,0
2025-09-19,99.64268660389307,17.80188561358879,0
2025-09-20,95.75493193244759,17.563732820399792,0
2025-09-21,84.31316354768191,17.347488916321385,0
2025-09-22,87.97320949956394,19.14986759108641,0
2025-09-23,91.25230169440486,18.84968936078311,0
2025-09-24,86.0592866090474,19.080432295982504,0
2025-09-25,86.11400728127842,18.330850452819437,0
2025-09-26,91.64184701992606,18.921146159092118,0
2025-09-27,84.5673956144847,16.890968476285966,0
2025-09-28,79.20311019731004,18.990770014436283,0
2025-09-29,89.72328985956598,18.442295864004024,1
2025-09-30,98.11794984877518,18.80258768011933,1
2025-10-01,85.08413153487585,18.605218639238892,0
2025-10-02,87.80130977534888,17.51185587637049,0
2025-10-03,90.46563371282386,17.103368179687163,0
2025-10-04,82.13755987370783,17.73245666705363,0
2025-10-05,91.22348584687535,18.75433382501833,0
2025-10-06,88.24736090472358,18.854773132140316,0
2025-10-07,83.38713716682913,17.20864617809451,1
2025-10-08,96.85899414113129,17.51842050602543,0
2025-10-09,81.37539214819762,17.72501145124733,0
2025-10-10,72.2072484066388,18.018055951786547,0
2025-10-11,77.16017398826773,17.21455933531788,0
2025-10-12,85.43050930914124,17.166858587087894,1
2025-10-13,86.10041971914713,17.647331762873957,0
2025-10-14,91.58218685218168,18.374103068980006,1
2025-10-15,83.1740658218451,17.360924528197206,0
2025-10-16,90.92781697076273,18.21305719202259,0
2025-10-17,88.79640721209562,19.15284225291345,0
2025-10-18,88.71868643331618,17.264876210069193,0
2025-10-19,89.58749733272647,18.14144339327157,0
2025-10-20,91.36214959547505,19.126705387000616,0
2025-10-21,69.69925210694254,17.972585287708956,0
2025-10-22,91.78274940542579,17.848564247313266,1
2025-10-23,69.39748581250028,19.238596651445178,0
2025-10-24,87.27405366004967,18.06313833682276,0
2025-10-25,87.10037645849856,19.191996020164453,0
2025-10-26,95.65898194226472,18.651872312901762,0
2025-10-27,96.95845774872409,18.034724277672133,0
2025-10-28,89.24757345682795,18.693052424478026,0
2025-10-29,83.79576118195752,18.56595961107683,0
2025-10-30,91.85845479748102,19.126606256801978,0
2025-10-31,91.93753180681357,17.871523569707982,1
2025-11-01,88.33857962293716,18.343464853425296,0
2025-11-02,104.43274870513557,18.261587456316292,1
2025-11-03,84.28046111939508,18.874418513311827,0
2025-11-04,95.39201658662385,17.491256644444658,0
2025-11-05,94.5746798834901,19.125281638590284,0
2025-11-06,81.73088428280616,18.685063017736333,0
2025-11-07,97.37893126224567,17.258759941093643,0
2025-11-08,95.39961762783649,19.2792102603844,0
2025-11-09,90.85449007756573,20.100174464638183,0
2025-11-10,84.1731157981,19.114667175639525,0
2025-11-11,83.6352356818242,19.455087813781176,0
2025-11-12,86.44925763084473,18.38209710528207,0
2025-11-13,95.33741524705597,16.98489606420919,0
2025-11-14,83.60211789487056,16.83910363906598,0
2025-11-15,103.00196554332345,18.518765635094205,1
2025-11-16,81.8267892279399,17.84141695381602,0
2025-11-17,98.39139598001584,17.58363897733812,1
2025-11-18,93.16830965993319,18.26540265282506,0
2025-11-19,112.12334879562577,18.80836823028903,0
2025-11-20,81.81888353513743,17.15399396259028,0
2025-11-21,104.8924705141175,17.957397903775693,0
2025-11-22,94.59780434308087,19.52469654649625,0
2025-11-23,96.97483794182516,17.4568692958229,0
2025-11-24,94.92224956789033,19.013208949731965,0
2025-11-25,105.82680907648587,17.929915390760804,1
2025-11-26,93.33648403928152,18.754635007879962,0
2025-11-27,106.49869518830725,19.196162005762293,0
2025-11-28,91.51812741543623,18.911625413588016,0
2025-11-29,104.53456443012296,19.0462276817711,0
2025-11-30,90.63164416125369,17.397925173273634,0
2025-12-01,95.6174742255901,19.21042776539304,0
2025-12-02,87.83962277936241,17.637645508292145,0
2025-12-03,100.37418434472313,18.52773341245723,0
2025-12-04,108.61642082060405,18.52699694959778,0
2025-12-05,96.76063871042453,18.708798047095662,0
2025-12-06,96.13104235812243,18.590565340848155,0
2025-12-07,97.11830451133707,17.646252017180224,1
2025-12-08,104.53239064670935,17.241706070163428,1
2025-12-09,85.95815506441426,19.019778943969413,0
2025-12-10,91.73345366272194,18.47086766201513,0
2025-12-11,101.1888303769908,19.242001472766255,0
2025-12-12,110.26671234808386,18.287013652649705,0
2025-12-13,122.53026239671021,17.198968511458432,0
2025-12-14,95.70767066182064,19.096303744803283,0
2025-12-15,112.22823810248143,18.027403512271114,0
2025-12-16,111.04295394088945,18.59760276593682,1
2025-12-17,100.23156350590999,17.806332457216385,0
2025-12-18,113.2523253537259,19.640041368186953,1
2025-12-19,102.63824187206725,17.623648140653444,0
2025-12-20,111.3786316080328,18.05525619671506,1
2025-12-21,99.58247181375712,18.411458962157855,0
2025-12-22,92.01894630832358,17.452054138330436,0
2025-12-23,99.21042293755806,18.590515622870075,1
2025-12-24,117.14179816826274,19.61592838197399,1
2025-12-25,102.05936533036558,17.93433027144503,0
2025-12-26,99.8619928280017,18.643114255225377,0
2025-12-27,105.05699647773878,16.127751691169156,0
2025-12-28,111.70706467885995,18.296456639612128,0
2025-12-29,107.14947931175627,18.077466171259037,0
2025-12-30,108.81729338375557,17.67340191807169,1
